Schoolid,School_Name,medium,Latitude,Longitude,shift,low_class,High_class,Z_ID,Zone_Name,D_ID,District_name,SchManagement,SchCategory,typeOfSchool
1310208,Libaspur-Adarsh Sr. Sec. School,Panjabi,28.75294078,77.14828056,Morning,6,12,1310,Zone-10,13,North West A,Aided,Senior Secondary Schools,Co-ed
1310395,Shahabad Dairy-GBSSS,Panjabi,28.7444211,77.0999972,Evening,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310207,Khera Garhi-V. S. Agriculture Sr. Sec. School,Panjabi,28.76759706,77.1239363,Morning,6,12,1310,Zone-10,13,North West A,Aided,Senior Secondary Schools,Co-ed
1310247,Auchandi-SV,Panjabi,28.81942703,76.99770454,General,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1310399,"HOLAMBI KALAN,METRO VIHAR,A-BLK G(CO-ED)SSS",Panjabi,28.81059019,77.09080373,General,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310400,GHOGA G(CO-ED)SSS,Panjabi,28.83221702,77.05125426,General,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310407,"Holambi Kalan, Metro Vihar, C-Block- G(Co-ed)SSS",Panjabi,28.81441585,77.09603719,General,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Co-ed
1310408,"Narela Sector B-4, SV-1310408",Panjabi,28.831537,77.108532,General,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1310409,"Narela, A-10 Pocket-5, RPVV",Panjabi,28.84356344,77.09835449,General,6,12,1310,Zone-10,13,North West A,Government,Partibha Vikas Vidhyalya,Boys
1310410,"Narela, Sect. A-6, Pocket-2- GGSSS",Panjabi,28.8508005,77.10354023,Morning,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310411,Shahbad Daulatpur- GGSSS,Panjabi,28.74227534,77.11139612,Morning,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310415,Bawana J. J. Colony No.2 GBSSS,Panjabi,28.80789613,77.0519097,Evening,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Co-ed
1310414,Bawana J. J. Colony No.1 GGSSS,Panjabi,28.80789911,77.05146307,General,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Boys
1310420,Siraspur-GBSSS,Panjabi,28.76155498,77.1283874,Evening,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Boys
1310429,"Holambi Kalan, B-Block GBSSS",Panjabi,28.81101048,77.09402807,Evening,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Girls
1310430,"Narela,Sect. A-6, Pkt-2 -SBV",Panjabi,28.856882,77.100818,General,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1310431,Shahbad Daulatpur- GBSSS,Panjabi,28.739767,77.110226,Evening,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Boys
1310458,Tikri Khurd- SBV,Panjabi,28.83437,77.12789,Morning,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1310460,"Bawana, J.J Colony- GGSS",Panjabi,28.81133,77.05544,Morning,6,10,1310,Zone-10,13,North West A,Government,Secondary Schools,Co-ed
1310467,"SOSE, A-10, Pocket- 5, Narela",Panjabi,28.84356344,77.09835449,General,9,12,1310,Zone-10,13,North West A,Government,School of Specialized Excellence(SOSE),Co-ed
1310468,Prahaladpur- S(Co-ed)V,Panjabi,28.74428716,77.099677,General,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1310469,"SOSE, Sector- 18, Rohini",Panjabi,28.7427,77.1343,General,9,12,1310,Zone-10,13,North West A,Government,School of Specialized Excellence(SOSE),Boys
1310470,Bhorgarh- GGSSS,Panjabi,28.830032,77.094606,Morning,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Boys
1310472,Holambi Khurd- G(Co-ed)SSS,Panjabi,28.79931634,77.09990463,General,6,12,1310,Zone-10,13,North West A,Government,Senior Secondary Schools,Boys
1310473,Sarvodaya (Co-ed) Vidyalaya,Panjabi,28.753536,77.147255,General,Nursery,12,1310,Zone-10,13,North West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1310474,Ambedkar School of Specialised Excellence (ASoSE),Panjabi,28.808404,77.015916,Morning,9,12,1310,Zone-10,13,North West A,Government,School of Specialized Excellence(SOSE),Co-ed
1411001,Anandwas-SBV,Panjabi,28.69066752,77.13788667,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411002,"Shakurpur, No.1-SBV",Panjabi,28.68139358,77.1411252,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411003,"Ashok Vihar, Phase I, Block H-SBV",Panjabi,28.68823933,77.16936265,Evening,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411007,"Pitampura, Block ZP- Sarvodaya Co-ed SSS",Panjabi,28.70018272,77.14956624,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411005,Kailash Enclave-SV,Panjabi,28.69705621,77.13081229,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411008,"Pitampura, Block FU-SV",Panjabi,28.71149517,77.14327939,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411014,"Ashok Vihar, Block D-GBSSS",Panjabi,28.69185534,77.16688021,Evening,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Girls
1411015,"Ashok Vihar, Phase II-GBSSS",Panjabi,28.69600983,77.17790956,Evening,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Girls
1411017,"Pitampura, Block SU-GBSSS",Panjabi,28.70883252,77.13892483,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Girls
1411019,Bharat Nagar-GBSSS,Panjabi,28.68331313,77.183638,Evening,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Girls
1411021,"Keshavpuram, Block A-S(Co-ed)V",Panjabi,28.68529627,77.16009162,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411022,"Wazirpur, J.J. Colony-GBSSS",Panjabi,28.6833851,77.16936035,Evening,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Girls
1411027,"Ashok Vihar, Phase II-SKV",Panjabi,28.69637524,77.17797826,Morning,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411026,"Ashok Vihar, Phase I, Block H-SKV",Panjabi,28.68764045,77.16924272,Morning,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411029,Keshavpuram- SBV,Panjabi,28.68914519,77.15509769,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1411030,"Shakurpur, No.2-SKV",Panjabi,28.680182,77.14053,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411031,Bharat Nagar-SKV,Panjabi,28.6834937,77.18354982,Morning,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411032,Rampura- Govt. Co-ed Sarvodaya Vidyalaya,Panjabi,28.67679908,77.15292961,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411028,"Keshavpuram, No.1-SKV",Panjabi,28.68947861,77.15568645,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411034,"Wazirpur, J.J. Colony-SKV",Panjabi,28.68331525,77.16929304,Morning,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411035,Wazirpur Village-SV,Panjabi,28.69013242,77.17228595,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1411038,Anandwas-GGSSS,Panjabi,28.68693657,77.14438997,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411040,"Ashok Vihar, Block D-GGSSS",Panjabi,28.69209763,77.16656,Morning,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411041,"Pitampura, Block SU-GGSSS",Panjabi,28.70898634,77.13842405,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1411042,"Saraswati Vihar, Block A-GGSSS",Panjabi,28.69801409,77.12116001,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1411043,Rani Bagh-G(Co-ed)SSS,Panjabi,28.68996499,77.13038144,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411046,Anandwas- GGSSS,Panjabi,28.697246,77.137044,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411037,"Tri Nagar, Narang Colony- Govt. Co-ed SSS",Panjabi,28.6811788,77.16021305,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411123,"Saraswati Vihar, Block C-SV",Panjabi,28.69726704,77.12939724,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411124,Sharda Niketan-SV,Panjabi,28.69458132,77.12240339,General,Nursery,12,1411,Zone-11,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411125,"Shakurpur, No.1-G(Co-ed)SSS",Panjabi,28.6805011,77.1396011,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Boys
1411126,"Keshavpuram, B-3-Manender Shakti Vidyalaya",Panjabi,28.68831274,77.16143161,Morning,6,12,1411,Zone-11,14,North West B-I,Aided,Senior Secondary Schools,Boys
1411178,Sainik Vihar-G(Co-ed)SSS,Panjabi,28.68924796,77.12842099,General,6,12,1411,Zone-11,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1412001,"Sultanpuri, Block-C, Sarvodaya Sr. Sec. Vidyalaya",Panjabi,28.69982813,77.07712566,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1411259,Ambedkar School of Speicalised Excellance (ASOSE),Panjabi,28.6961021,77.1372189,Morning,9,12,1411,Zone-11,14,North West B-I,Government,School of Specialized Excellence(SOSE),Girls
1412002,"Mangolpuri, Block K-SBV",Panjabi,28.69285571,77.08326808,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412005,"Sultanpuri, Block C- SBV",Panjabi,28.69862655,77.07886017,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412006,"Sultanpuri, Block BC-GBSSS",Urdu,28.69916148,77.0778908,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412007,Pooth Kalan-SBV,Urdu,28.70740072,77.0739996,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412008,"Sultanpuri, Block H- SBV",Urdu,28.69263232,77.06828994,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412009,"Mangolpuri, Block U-GBSSS",Urdu,28.6910667,77.07867825,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412011,"Mangolpuri, Block R-SBV",Urdu,28.69173336,77.09062234,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412013,"Mangolpuri, Plot II,Kamdhenu- SBV",Urdu,28.69636017,77.0953883,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412014,"Mangolpuri, Block O- SBV",Urdu,28.69260906,77.08740467,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412016,Sultanpur Majra- S (Co-ed) V,Urdu,28.68663677,77.07641861,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412018,"Mangolpuri, Block Y- SBV",Urdu,28.69783952,77.09113265,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412019,"Sultanpuri, P-Block - GGSSS",Urdu,28.70241398,77.08134789,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1412022,"Mangolpuri, Block-C, S(Co-ed)Sr. Sec. Vidyalaya",Urdu,28.6919479,77.0911107,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412024,"Mangolpuri, Block H-SKV",Urdu,28.69832427,77.09114815,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412025,"Mangolpuri, Block D-SKV (Kamdhenu)",Urdu,28.69634276,77.09538741,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412026,"Sultanpuri, Block C-SKV",Urdu,28.69907097,77.07906955,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412027,Pooth Kalan-SKV,Urdu,28.707699,77.073292,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412030,"Mangolpuri, Block U-SKV",Urdu,28.69114948,77.07905672,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412031,"Mangolpuri, Block O-SKV",Urdu,28.69260779,77.08717721,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412033,Mangolpur Kalan-G(co-ed)sss,Urdu,28.69367877,77.09869485,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412035,"Sultanpuri, Block BC-GGSSS",Urdu,28.69932432,77.07740398,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412079,Mangolpur Khrud- GBSSS,Urdu,28.69674561,77.09336979,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412029,"Sultanpuri, Block H-SKV",Urdu,28.69244522,77.06822689,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412080,"Mangolpuri, Block Q-SKV",Urdu,28.68904127,77.0908141,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412082,"Mangolpuri, Block-K-2,SV",Urdu,28.69336799,77.0830172,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412083,"Sultanpuri, F-Block, GBSSS",Urdu,28.68976553,77.07000358,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412084,"Pooth Kalan, Rohini Extn., Sector 20- SKV",Urdu,28.7103923,77.07651337,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412086,"Sultanpuri, E-Block, GBSSS",Urdu,28.693619,77.069244,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412087,"Sultanpuri, A-Block- SBV",Urdu,28.69913272,77.07681117,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412088,"Sultanpuri, D-Block,G(Co-ed)SSS",Urdu,28.70124763,77.07702194,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412089,"Sultanpuri, Block F-GGSSS",Urdu,28.68995626,77.0703093,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412090,"Mangolpuri, Block P- SBV",Urdu,28.69344762,77.08715477,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412091,"Mubarkpur Dabas,  No.1-GBSSS",Urdu,28.71218163,77.0424112,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412092,Nithari Village- SBV,Urdu,28.70871332,77.05533258,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412093,Nithari-SKV,Urdu,28.70871085,77.05541782,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1412095,Rani Khera-S(Co-ed)V,Urdu,28.70717526,77.02087432,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1412098,Kanjhawala-Haryana Shakti Sr. Sec. School,Urdu,28.71302809,77.00336881,Morning,6,12,1412,Zone-12,14,North West B-I,Aided,Senior Secondary Schools,Co-ed
1412099,Karala-Sri Ram Rishi sanskrit Mahavidyalaya,Urdu,,,Morning,6,12,1412,Zone-12,14,North West B-I,Aided,Senior Secondary Schools,Co-ed
1412130,"Mongolpuri, Block D GBSSS",Urdu,28.69841115,77.09622823,General,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412132,Nithari-GBSSS,Urdu,28.707982,77.054755,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412133,Mubarikpur Dabas-GGSSS,Urdu,28.71218138,77.04271892,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412131,Nithari-GGSSS,Urdu,28.70822832,77.05634514,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Girls
1412246,"Sultanpuri,J.J. Colony-Geeta S.S. School, No.2",Urdu,28.69638517,77.07316212,Morning,Nursery,12,1412,Zone-12,14,North West B-I,Aided,Sarvodaya Sr. Secondary Schools,Co-ed
1412248,"Pooth Kalan, Rohini Extn., Sector 20- SBV",Urdu,28.71043096,77.07651414,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1412253,"Mubarakpur Dabas, No-2,GGSSS-1412253",Urdu,28.71191459,77.04112307,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1412254,"Mubarkpur Dabas,  No.2-GBSSS",Urdu,28.71210563,77.04112001,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1412258,Nithari Village- GGSSS,Urdu,28.70820062,77.05486222,Morning,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Co-ed
1412259,Nithari Village- GBSSS,Urdu,28.707793,77.05529,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412288,"Sultanpuri, P-Block - GBSSS",Urdu,28.70238885,77.08111614,Evening,6,12,1412,Zone-12,14,North West B-I,Government,Senior Secondary Schools,Boys
1412289,"Rohini, Phase-III, Sec-21- Govt. Co-ed Sarvodaya Vidyalaya",Urdu,28.71331,77.066517,General,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1412290,"Rohini, Sec-22- Govt. Co-ed Sarvodaya Vidyalaya",Urdu,28.718818,77.059307,Evening,Nursery,12,1412,Zone-12,14,North West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1412291,"Rohini, Phase-II, Sec-21- RPVV",Urdu,28.714477,77.06586,General,6,12,1412,Zone-12,14,North West B-I,Government,Partibha Vikas Vidhyalya,Boys
1412295,"SOSE, Sec.- 21, Phase- II, Rohini",Urdu,28.714477,77.06586,General,9,12,1412,Zone-12,14,North West B-I,Government,School of Specialized Excellence(SOSE),Boys
1413001,Chandpur Majra-SV,Urdu,28.75848935,76.99901365,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413002,"Rohini, Sector 3-SV",Urdu,28.70319673,77.10491896,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413003,Ghevra-SV,Urdu,28.6949652,76.995145,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413004,"Rohini, Sector 6-SV",Urdu,28.71033894,77.11216689,Evening,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413006,"Rohini, Sector 2 - G(Co-ed) Sarvodaya Vidyalaya",Urdu,28.69955283,77.10076533,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413009,Nizam Pur-Sarvodaya (Co-ed) Vidyalaya,Urdu,28.7218884,76.96184622,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413010,"Rohini, Sector 9-SV (shaheed capt. Sanjeev Dahiya)",Urdu,28.71556473,77.12132648,General,Nursery,12,1413,Zone-13,24,North West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1413011,"Rohini, Avantika, Sector 1, No.1-GBSSS",Urdu,28.70388631,77.09532899,Evening,6,12,1413,Zone-13,24,North West B-II,Government,Senior Secondary Schools,Girls
1413013,Rithala-GBSSS,Urdu,28.71377023,77.10356718,Evening,6,12,1413,Zone-13,24,North West B-II,Government,Senior Secondary Schools,Co-ed
